@relation 'test_samemaps_tutorial1.arff-weka.filters.unsupervised.attribute.Remove-R23-26-weka.filters.unsupervised.attribute.AddExpression-E(a7+a9+a11+a13)/4-NmeanGhostx-weka.filters.unsupervised.attribute.AddExpression-E(a8+a10+a12+a14)/4-NmeanGhosty-weka.filters.unsupervised.attribute.AddExpression-E(a15+a16+a17+a18)/4-NmeanDist-weka.filters.unsupervised.attribute.Reorder-R1-22,24-26,23-weka.filters.unsupervised.attribute.Remove-R15-25'

@attribute PacX numeric
@attribute PacY numeric
@attribute LegalNorth {1,0}
@attribute LegalSouth {1,0}
@attribute LegalEast {1,0}
@attribute LegalWest {1,0}
@attribute Gosth1x numeric
@attribute Gosth1y numeric
@attribute Gosth2x numeric
@attribute Gosth2y numeric
@attribute Gosth3x numeric
@attribute Gosth3y numeric
@attribute Gosth4x numeric
@attribute Gosth4y numeric
@attribute Direction {North,South,East,West,Stop}

@data
5,8,1,0,1,1,1,1,12,12,5,1,9,14,East
6,8,0,0,1,1,1,1,13,12,5,1,10,14,East
7,8,0,0,1,1,1,1,12,12,5,1,10,14,East
8,8,0,0,1,1,1,1,11,12,5,1,10,13,East
9,8,0,0,1,1,1,1,12,12,5,1,10,14,East
10,8,0,0,1,1,1,1,13,12,5,1,10,13,East
11,8,0,0,1,1,1,1,13,12,5,1,10,13,East
12,8,0,0,1,1,1,1,12,12,5,1,10,14,East
13,8,1,0,1,1,1,1,12,12,5,1,9,14,East
14,8,1,1,1,1,1,1,13,12,5,1,9,14,North
15,8,1,1,1,1,1,1,12,12,5,1,8,14,West
15,9,1,1,1,1,1,1,11,12,5,1,8,14,West
14,9,1,1,1,1,1,1,12,12,5,1,8,13,North
13,9,1,1,1,0,1,1,11,12,5,1,8,12,West
13,10,0,1,1,1,1,1,11,12,5,1,8,12,East
12,10,0,0,1,1,1,1,12,12,5,1,7,12,East
13,10,0,1,1,1,1,1,11,12,5,1,6,12,East
14,10,0,1,1,1,1,1,10,12,5,1,7,12,East
15,10,1,1,1,1,1,1,11,12,5,1,7,12,North
16,10,1,1,1,1,1,1,12,12,5,1,7,12,West
16,11,1,1,1,1,1,1,12,12,5,1,6,12,North
15,11,1,1,1,0,1,1,12,12,5,1,7,12,South
15,12,1,1,1,0,1,1,11,12,5,1,6,12,South
15,11,1,1,1,0,1,1,10,12,5,1,6,12,South
15,10,1,1,1,1,1,1,10,13,5,1,6,12,West
15,9,1,1,1,1,1,1,10,14,5,1,7,12,West
14,9,1,1,1,1,1,1,11,14,5,1,7,12,North
13,9,1,1,1,0,1,1,10,14,5,1,6,12,West
13,10,0,1,1,1,1,1,10,14,5,1,5,12,West
12,10,0,0,1,1,1,1,9,14,5,1,6,12,West
11,10,0,0,1,1,1,1,8,14,5,1,7,12,West
10,10,0,0,1,1,1,1,8,13,5,1,7,12,East
9,10,0,0,1,1,1,1,9,13,5,1,8,12,East
10,10,0,0,1,1,1,1,9,12,5,1,7,12,East
11,10,0,0,1,1,1,1,9,12,5,1,6,12,East
12,10,0,0,1,1,1,1,9,13,5,1,6,12,East
13,10,0,1,1,1,1,1,10,13,5,1,6,12,East
14,10,0,1,1,1,1,1,10,14,5,1,7,12,East
15,10,1,1,1,1,1,1,10,14,5,1,6,12,East
16,10,1,1,1,1,1,1,10,13,5,1,6,12,North
17,10,1,1,1,1,1,1,10,12,5,1,5,12,West
17,11,1,1,1,1,1,1,11,12,5,1,6,12,West
16,11,1,1,1,1,1,1,12,12,5,1,5,12,North
15,11,1,1,1,0,1,1,12,12,5,1,5,12,South
15,12,1,1,1,0,1,1,12,12,5,1,6,12,South
15,11,1,1,1,0,1,1,13,12,5,1,7,12,West
15,10,1,1,1,1,1,1,13,12,5,1,8,12,West
14,10,0,1,1,1,1,1,12,12,5,1,9,12,West
13,10,0,1,1,1,1,1,11,12,5,1,8,12,West
12,10,0,0,1,1,1,1,11,12,5,1,8,13,West
11,10,0,0,1,1,1,1,10,12,5,1,8,13,East
10,10,0,0,1,1,1,1,11,12,5,1,8,13,West
11,10,0,0,1,1,1,1,10,12,5,1,8,12,East
10,10,0,0,1,1,1,1,11,12,5,1,9,12,West
11,10,0,0,1,1,1,1,10,12,5,1,9,13,East
10,10,0,0,1,1,1,1,10,12,5,1,9,13,East
11,10,0,0,1,1,1,1,10,12,5,1,10,13,East
12,10,0,0,1,1,1,1,11,12,5,1,9,13,East
13,10,0,1,1,1,1,1,10,12,5,1,9,14,East
14,10,0,1,1,1,1,1,9,12,5,1,9,13,North
15,10,1,1,1,1,1,1,9,12,5,1,9,12,North
15,11,1,1,1,0,1,1,9,12,5,1,10,12,South
15,12,1,1,1,0,1,1,8,12,5,1,9,12,South
15,11,1,1,1,0,1,1,9,12,5,1,9,12,West
15,10,1,1,1,1,1,1,10,12,5,1,8,12,West
14,10,0,1,1,1,1,1,11,12,5,1,8,13,West
13,10,0,1,1,1,1,1,11,12,5,1,8,14,West
12,10,0,0,1,1,1,1,11,12,5,1,7,14,East
11,10,0,0,1,1,1,1,12,12,5,1,7,14,West
12,10,0,0,1,1,1,1,11,12,5,1,8,14,East
11,10,0,0,1,1,1,1,11,12,5,1,7,14,East
12,10,0,0,1,1,1,1,12,12,5,1,8,14,East
13,10,0,1,1,1,1,1,13,12,5,1,8,13,East
14,10,0,1,1,1,1,1,12,12,5,1,9,13,North
15,10,1,1,1,1,1,1,11,12,5,1,9,14,North
15,11,1,1,1,0,1,1,11,12,5,1,8,14,South
15,12,1,1,1,0,1,1,10,12,5,1,8,14,South
15,11,1,1,1,0,1,1,11,12,5,1,8,14,West
15,10,1,1,1,1,1,1,10,12,5,1,9,14,West
14,10,0,1,1,1,1,1,9,12,5,1,9,13,West
13,10,0,1,1,1,1,1,9,12,5,1,9,12,West
12,10,0,0,1,1,1,1,9,12,5,1,9,12,West
11,10,0,0,1,1,1,1,9,12,5,1,9,12,East
10,10,0,0,1,1,1,1,10,12,5,1,8,12,East
11,10,0,0,1,1,1,1,10,12,5,1,8,13,East
12,10,0,0,1,1,1,1,10,12,5,1,8,14,East
13,10,0,1,1,1,1,1,11,12,5,1,8,14,East
14,10,0,1,1,1,1,1,11,12,5,1,8,14,East
15,10,1,1,1,1,1,1,11,12,5,1,7,14,North
16,10,1,1,1,1,1,1,10,12,5,1,8,14,West
16,11,1,1,1,1,1,1,11,12,5,1,9,14,North
15,11,1,1,1,0,1,1,10,12,5,1,9,13,North
15,12,1,1,1,0,1,1,10,13,5,1,9,12,North
15,13,1,1,1,0,1,1,10,14,5,1,9,13,West
15,14,0,1,1,1,1,1,9,14,5,1,9,13,West
14,14,0,0,1,1,1,1,9,13,5,1,9,13,West
13,14,0,0,1,1,1,1,9,12,5,1,10,13,West
12,14,0,0,1,1,1,1,10,12,5,1,10,13,West
11,14,0,0,1,1,1,1,11,12,5,1,10,13,South
12,10,0,0,1,1,5,6,5,12,13,6,13,12,South
13,10,0,1,1,1,5,6,5,12,13,6,13,12,South
13,9,1,1,1,0,5,6,5,12,13,6,13,12,East
13,8,1,0,1,1,5,6,5,12,13,6,13,12,East
14,8,1,1,1,1,5,6,5,12,13,6,13,12,South
15,8,1,1,1,1,5,6,5,12,13,6,13,12,West
15,7,1,1,1,1,5,6,5,12,13,6,13,12,South
14,7,1,1,1,0,5,6,5,12,13,6,13,12,West
14,6,1,1,1,1,5,6,5,12,13,6,13,12,West
13,6,0,1,1,1,5,6,5,12,5,1,13,12,West
12,6,0,1,1,1,5,6,5,12,5,1,13,12,West
11,6,0,1,1,1,5,6,5,12,5,1,13,12,East
10,6,0,1,1,0,5,6,5,12,5,1,13,12,East
11,6,0,1,1,1,5,6,5,12,5,1,13,12,East
12,6,0,1,1,1,5,6,5,12,5,1,13,12,East
13,6,0,1,1,1,5,6,5,12,5,1,13,12,East
14,6,1,1,1,1,5,6,5,12,5,1,13,12,West
15,6,1,1,1,1,5,6,5,12,5,1,13,12,West
14,6,1,1,1,1,5,6,5,12,5,1,13,12,West
13,6,0,1,1,1,5,6,5,12,5,1,13,12,West
12,6,0,1,1,1,5,6,5,12,5,1,13,12,West
11,6,0,1,1,1,5,6,5,12,5,1,13,12,South
10,6,0,1,1,0,5,6,5,12,5,1,13,12,South
10,5,1,1,1,0,5,6,5,12,5,1,13,12,South
10,4,1,1,1,0,5,6,5,12,5,1,13,12,West
10,3,1,0,1,1,5,6,5,12,5,1,13,12,West
9,3,0,0,1,1,5,6,5,12,5,1,13,12,West
8,3,1,0,1,1,5,6,5,12,5,1,13,12,West
7,3,1,0,1,1,5,6,5,12,5,1,13,12,West
6,3,1,0,1,1,5,6,5,12,5,1,13,12,North
5,3,1,0,1,1,5,6,5,12,5,1,13,12,North
5,4,1,1,1,1,5,6,5,12,5,1,13,12,North
5,5,1,1,1,1,5,6,5,12,5,1,13,12,West
5,6,0,1,1,1,1,1,5,12,5,1,13,12,West
4,6,1,1,1,1,1,1,5,12,5,1,13,12,West
3,6,1,1,1,1,1,1,5,12,5,1,13,12,North
2,6,1,1,1,1,1,1,5,12,5,1,13,12,East
2,7,1,1,1,1,1,1,5,12,5,1,13,12,East
3,7,1,1,1,1,1,1,5,12,5,1,13,12,North
4,7,1,1,0,1,1,1,5,12,5,1,13,12,East
4,8,1,1,1,1,1,1,5,12,5,1,13,12,North
5,8,1,0,1,1,1,1,5,12,5,1,13,12,North
5,9,1,1,0,1,1,1,5,12,5,1,13,12,West
5,10,0,1,1,1,1,1,5,12,5,1,13,12,West
4,10,0,1,1,1,1,1,5,12,5,1,13,12,West
3,10,1,1,1,1,1,1,5,12,5,1,13,12,North
2,10,1,1,1,1,1,1,5,12,5,1,13,12,East
2,11,1,1,1,1,1,1,5,12,5,1,13,12,North
3,11,1,1,0,1,1,1,5,12,5,1,13,12,South
3,12,1,1,0,1,1,1,5,12,5,1,13,12,South
3,11,1,1,0,1,1,1,5,12,5,1,13,12,South
3,10,1,1,1,1,1,1,5,12,5,1,13,12,South
3,9,1,1,1,1,1,1,5,12,5,1,13,12,East
3,8,1,1,1,1,1,1,5,12,5,1,13,12,East
4,8,1,1,1,1,1,1,5,12,5,1,13,12,North
5,8,1,0,1,1,1,1,5,12,5,1,13,12,North
5,9,1,1,0,1,1,1,5,12,5,1,13,12,West
5,10,0,1,1,1,1,1,5,12,5,1,13,12,West
4,10,0,1,1,1,1,1,5,12,5,1,13,12,West
3,10,1,1,1,1,1,1,5,12,5,1,13,12,North
2,10,1,1,1,1,1,1,5,12,5,1,13,12,East
2,11,1,1,1,1,1,1,5,12,5,1,13,12,North
3,11,1,1,0,1,1,1,5,12,5,1,13,12,South
3,12,1,1,0,1,1,1,5,12,5,1,13,12,South
3,11,1,1,0,1,1,1,5,12,5,1,13,12,East
3,10,1,1,1,1,1,1,5,12,5,1,13,12,East
4,10,0,1,1,1,1,1,5,12,5,1,13,12,West
5,10,0,1,1,1,1,1,5,12,5,1,13,12,West
4,10,0,1,1,1,1,1,5,12,5,1,13,12,West
3,10,1,1,1,1,1,1,5,12,5,1,13,12,West
2,10,1,1,1,1,1,1,5,12,5,1,13,12,North
1,10,1,1,1,0,1,1,5,12,5,1,13,12,East
1,11,1,1,1,0,1,1,5,12,5,1,13,12,East
2,11,1,1,1,1,1,1,5,12,5,1,13,12,North
3,11,1,1,0,1,1,1,5,12,5,1,13,12,South
3,12,1,1,0,1,1,1,5,12,5,1,13,12,South
3,11,1,1,0,1,1,1,5,12,5,1,13,12,East
3,10,1,1,1,1,1,1,5,12,5,1,13,12,East
4,10,0,1,1,1,1,1,5,12,5,1,13,12,West
5,10,0,1,1,1,1,1,5,12,5,1,13,12,West
4,10,0,1,1,1,1,1,5,12,5,1,13,12,West
3,10,1,1,1,1,1,1,5,12,5,1,13,12,West
2,10,1,1,1,1,1,1,5,12,5,1,13,12,North
1,10,1,1,1,0,1,1,5,12,5,1,13,12,East
1,11,1,1,1,0,1,1,5,12,5,1,13,12,East
2,11,1,1,1,1,1,1,5,12,5,1,13,12,North
3,11,1,1,0,1,1,1,5,12,5,1,13,12,South
3,12,1,1,0,1,1,1,5,12,5,1,13,12,South
3,11,1,1,0,1,1,1,5,12,5,1,13,12,South
3,10,1,1,1,1,1,1,5,12,5,1,13,12,East
3,9,1,1,1,1,1,1,5,12,5,1,13,12,East
4,9,1,1,1,1,1,1,5,12,5,1,13,12,North
5,9,1,1,0,1,1,1,5,12,5,1,13,12,West
5,10,0,1,1,1,1,1,5,12,5,1,13,12,West
4,10,0,1,1,1,1,1,5,12,5,1,13,12,North
3,10,1,1,1,1,1,1,5,12,5,1,13,12,North
3,11,1,1,0,1,1,1,5,12,5,1,13,12,South
3,12,1,1,0,1,1,1,5,12,5,1,13,12,South
3,11,1,1,0,1,1,1,5,12,5,1,13,12,South
3,10,1,1,1,1,1,1,5,12,5,1,13,12,East
3,9,1,1,1,1,1,1,5,12,5,1,13,12,East
4,9,1,1,1,1,1,1,5,12,5,1,13,12,North
5,9,1,1,0,1,1,1,5,12,5,1,13,12,West
5,10,0,1,1,1,1,1,5,12,5,1,13,12,West
4,10,0,1,1,1,1,1,5,12,5,1,13,12,West
3,10,1,1,1,1,1,1,5,12,5,1,13,12,West
2,10,1,1,1,1,1,1,5,12,5,1,13,12,North
1,10,1,1,1,0,1,1,5,12,5,1,13,12,East
1,11,1,1,1,0,1,1,5,12,5,1,13,12,East
2,11,1,1,1,1,1,1,5,12,5,1,13,12,North
3,11,1,1,0,1,1,1,5,12,5,1,13,12,South
3,12,1,1,0,1,1,1,5,12,5,1,13,12,South
3,11,1,1,0,1,1,1,5,12,5,1,13,12,East
3,10,1,1,1,1,1,1,5,12,5,1,13,12,East
4,10,0,1,1,1,1,1,5,12,5,1,13,12,West
5,10,0,1,1,1,1,1,5,12,5,1,13,12,West
4,10,0,1,1,1,1,1,5,12,5,1,13,12,West
3,10,1,1,1,1,1,1,5,12,5,1,13,12,North
2,10,1,1,1,1,1,1,5,12,5,1,13,12,East
2,11,1,1,1,1,1,1,5,12,5,1,13,12,North
3,11,1,1,0,1,1,1,5,12,5,1,13,12,South
3,12,1,1,0,1,1,1,5,12,5,1,13,12,South
3,11,1,1,0,1,1,1,5,12,5,1,13,12,South
3,10,1,1,1,1,1,1,5,12,5,1,13,12,South
3,9,1,1,1,1,1,1,5,12,5,1,13,12,East
3,8,1,1,1,1,1,1,5,12,5,1,13,12,East
4,8,1,1,1,1,1,1,5,12,5,1,13,12,North
5,8,1,0,1,1,1,1,5,12,5,1,13,12,North
5,9,1,1,0,1,1,1,5,12,5,1,13,12,West
5,10,0,1,1,1,1,1,5,12,5,1,13,12,West
4,10,0,1,1,1,1,1,5,12,5,1,13,12,North
3,10,1,1,1,1,1,1,5,12,5,1,13,12,North
3,11,1,1,0,1,1,1,5,12,5,1,13,12,South
3,12,1,1,0,1,1,1,5,12,5,1,13,12,South
3,11,1,1,0,1,1,1,5,12,5,1,13,12,South
3,10,1,1,1,1,1,1,5,12,5,1,13,12,East
3,9,1,1,1,1,1,1,5,12,5,1,13,12,East
4,9,1,1,1,1,1,1,5,12,5,1,13,12,North
5,9,1,1,0,1,1,1,5,12,5,1,13,12,West
5,10,0,1,1,1,1,1,5,12,5,1,13,12,West
4,10,0,1,1,1,1,1,5,12,5,1,13,12,North
3,10,1,1,1,1,1,1,5,12,5,1,13,12,North
3,11,1,1,0,1,1,1,5,12,5,1,13,12,South
3,12,1,1,0,1,1,1,5,12,5,1,13,12,South
3,11,1,1,0,1,1,1,5,12,5,1,13,12,South
3,10,1,1,1,1,1,1,5,12,5,1,13,12,South
3,9,1,1,1,1,1,1,5,12,5,1,13,12,East
3,8,1,1,1,1,1,1,5,12,5,1,13,12,East
4,8,1,1,1,1,1,1,5,12,5,1,13,12,North
5,8,1,0,1,1,1,1,5,12,5,1,13,12,North
5,9,1,1,0,1,1,1,5,12,5,1,13,12,West
5,10,0,1,1,1,1,1,5,12,5,1,13,12,West
4,10,0,1,1,1,1,1,5,12,5,1,13,12,West
3,10,1,1,1,1,1,1,5,12,5,1,13,12,North
2,10,1,1,1,1,1,1,5,12,5,1,13,12,East
2,11,1,1,1,1,1,1,5,12,5,1,13,12,North
3,11,1,1,0,1,1,1,5,12,5,1,13,12,South
3,12,1,1,0,1,1,1,5,12,5,1,13,12,South
3,11,1,1,0,1,1,1,5,12,5,1,13,12,East
3,10,1,1,1,1,1,1,5,12,5,1,13,12,East
4,10,0,1,1,1,1,1,5,12,5,1,13,12,West
5,10,0,1,1,1,1,1,5,12,5,1,13,12,West
4,10,0,1,1,1,1,1,5,12,5,1,13,12,West
3,10,1,1,1,1,1,1,5,12,5,1,13,12,North
2,10,1,1,1,1,1,1,5,12,5,1,13,12,East
2,11,1,1,1,1,1,1,5,12,5,1,13,12,North
3,11,1,1,0,1,1,1,5,12,5,1,13,12,South
3,12,1,1,0,1,1,1,5,12,5,1,13,12,South
3,11,1,1,0,1,1,1,5,12,5,1,13,12,South
3,10,1,1,1,1,1,1,5,12,5,1,13,12,East
3,9,1,1,1,1,1,1,5,12,5,1,13,12,East
4,9,1,1,1,1,1,1,5,12,5,1,13,12,North
5,9,1,1,0,1,1,1,5,12,5,1,13,12,West
5,10,0,1,1,1,1,1,5,12,5,1,13,12,West
4,10,0,1,1,1,1,1,5,12,5,1,13,12,West
3,10,1,1,1,1,1,1,5,12,5,1,13,12,North
2,10,1,1,1,1,1,1,5,12,5,1,13,12,East
2,11,1,1,1,1,1,1,5,12,5,1,13,12,North
3,11,1,1,0,1,1,1,5,12,5,1,13,12,North
3,12,1,1,0,1,1,1,5,12,5,1,13,12,North
3,13,1,1,0,1,1,1,5,12,5,1,13,12,East
3,14,0,1,1,1,1,1,5,12,5,1,13,12,East
4,14,0,0,1,1,1,1,5,12,5,1,13,12,East
5,14,0,0,1,1,1,1,5,12,5,1,13,12,East
6,14,0,0,1,1,1,1,5,12,5,1,13,12,East
7,14,0,0,1,1,1,1,5,12,5,1,13,12,East
8,14,0,1,1,1,1,1,5,12,5,1,13,12,South
9,14,0,1,1,1,1,1,5,12,5,1,13,12,West
9,13,1,1,1,1,1,1,5,12,5,1,13,12,South
8,13,1,1,1,0,1,1,5,12,5,1,13,12,West
8,12,1,0,1,1,1,1,5,12,5,1,13,12,West
7,12,0,0,1,1,1,1,5,12,5,1,13,12,West
6,12,0,0,1,1,1,1,5,12,5,1,13,12,East
5,12,0,0,1,0,1,1,3,1,5,1,13,12,East
6,12,0,0,1,1,1,1,3,1,5,1,13,12,East
7,12,0,0,1,1,1,1,3,1,5,1,13,12,East
8,12,1,0,1,1,1,1,3,1,5,1,13,12,East
9,12,1,0,1,1,1,1,3,1,5,1,13,12,East
10,12,1,0,1,1,1,1,3,1,5,1,13,12,East
11,12,0,0,1,1,1,1,3,1,5,1,13,12,East
